id,institution_type,name,address,postal_code,state,status,source_file,Name of the college,Affiliated To University,College address,District,State,Year of Estb.,Teaching Upto,Govt or Non Govt,Aided or Unaided,unique_id,latitude,longitude,address_quality,geocoding_priority
67.0,Deemed to be Universities,Karpagam Academy of Higher Education,"Pollachi Main Road, Eachanari Post, Coimbatore, District nan, Tamil Nadu",641021,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_123,,,80,2
68.0,Deemed to be Universities,Karunya Institute of Technology and Sciences,"Karunya Nagar, Coimbatore, District nan, Tamil Nadu",641114,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_124,,,80,2
69.0,Deemed to be Universities,Kerala Kalamandalam,"Vallathol Nagar, Cheruthuruthy, Thrissur, District nan, Kerala",679531,Kerala,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_125,,,80,2
70.0,Deemed to be Universities,Koneru Lakshmaiah Education Foundation,"Vaddeswaram, guntur, District nan, Andhra Pradesh",522502,Andhra Pradesh,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_126,,,80,2
71.0,Deemed to be Universities,Krishna Vishwa Vidyapeeth,"Near Dhebewadi Road, Karad, District t. Satara, District nan, Maharashtra",415539,Maharashtra,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_127,,,80,2
72.0,Deemed to be Universities,Lakshmibai National Institute of Physical Education,"Shaktinagar, Mela Road, Gwalior, District nan, Madhya Pradesh",474002,Madhya Pradesh,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_128,,,80,2
73.0,Deemed to be Universities,Lingaya's Vidyapeeth,"Nachauli, Old Faridabad - Jasana Road, Faridabad, District nan, Haryana",121002,Haryana,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_129,,,80,2
74.0,Deemed to be Universities,Madhav Institute of Technology and Science,"Gola ka Mandir, Gwalior, District nan, Madhya Pradesh",474005,Madhya Pradesh,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_130,,,80,2
75.0,Deemed to be Universities,Maharishi Markandeshwar,"Yamunanagar Highway, Mullana, Ambala, Haryana",133207,Haryana,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_131,,,60,3
76.0,Deemed to be Universities,Malla Reddy Vishwavidyapeeth,"Suraram, Hyderabad, Telangana, District nan",500055,Telangana,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_132,,,80,2
77.0,Deemed to be Universities,Manav Rachna International Institute of Research and Studies,"5E1A, Bungalow Plot, N.I.T., Faridabad, District nan, Haryana",121001,Haryana,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_133,,,80,2
78.0,Deemed to be Universities,Manipal Academy of Higher Education,"Madhav Nagar, Manipal, District nan, Karnataka",576104,Karnataka,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_134,,,80,2
79.0,Deemed to be Universities,Meenakshi Academy of Higher Education and Research,"Vembuliamman Koil St, Annaji Nagar, Chennai, District nan, Tamil Nadu",600078,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_135,,,80,2
80.0,Deemed to be Universities,MGM Institute of Health Sciences,"MGM Campus, Sector-18, Kamothe, District nan, Maharashtra",410209,Maharashtra,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_136,,,80,2
81.0,Deemed to be Universities,Morarji Desai National Institute of Yoga,"68, Ashok Road, New Delhi, District nan",110001,Delhi,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_137,,,80,2
82.0,Deemed to be Universities,Narsee Monjee Institute of Management Studies,"V. L. Mehta Road, Vile Parle, District nan, Maharashtra",400056,Maharashtra,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_138,,,80,2
83.0,Deemed to be Universities,National Brain Research Centre,"NH-8, Manesar, Gurgaon, District nan, Haryana",122052,Haryana,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_139,,,80,2
84.0,Deemed to be Universities,National Dairy Research Institute,"NDRI, Karnal, District nan, Haryana",132001,Haryana,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_140,,,80,2
85.0,Deemed to be Universities,National Institute of Advanced Manufacturing Technology (NIAMT),"Near Kanchnatoli, Hatia, Ranchi, District nan, Jharkhand",834003,Jharkhand,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_141,,,80,2
86.0,Deemed to be Universities,National Institute of Ayurveda,"Jorawar Singh Gate, Amer Road, Jaipur, District nan, Rajasthan",302002,Rajasthan,,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_142,,,80,2
87.0,Deemed to be Universities,National Institute of Educational Planning and Administration (NIEPA),"17-B, Sri Aurobindo Marg, New Delhi, District nan",110016,Delhi,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_143,,,80,2
88.0,Deemed to be Universities,National Institute of Electronics and Information Technology (NIELIT),"Birla Farms, Bada Phull, Rupnagar, Ropar, District nan, Punjab",140001,Punjab,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_144,,,80,2
89.0,Deemed to be Universities,National Institute of Technical Teachers Training & Research (NITTTR),"SECTOR-26, Chandigarh, Chandigarh, District nan",160019,Chandigarh,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_145,,,80,2
90.0,Deemed to be Universities,National Institute of Technical Teachers Training & Research (NITTTR),"Shamla Hills, Bhopal, Madhya Pradesh, District nan",462002,Madhya Pradesh,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_146,,,80,2
91.0,Deemed to be Universities,National Institute of Technical Teachers Training & Research (NITTTR),"Taramani, Chennai, Chennai, District nan, Tamil Nadu",600113,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_147,,,80,2
92.0,Deemed to be Universities,National Institute of Technical Teachers Training & Research (NITTTR),"Falguni Rd, FC Block, Sector 3, Bidhannagar, Kolkata, District nan, West Bengal",700106,West Bengal,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_148,,,80,2
93.0,Deemed to be Universities,Nava Nalanda Mahavihara,"Bhikshu Jagdish Kashyap Marg, Nalanda, District nan, Bihar",803111,Bihar,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_149,,,80,2
94.0,Deemed to be Universities,Nehru Gram Bharati,"Kotwa-Jamunipur, Dubawal, Prayagraj, District nan, Uttar Pradesh",221505,Uttar Pradesh,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_150,,,80,2
95.0,Deemed to be Universities,Netaji Subhash Chandra Bose Institute of Higher Learning,"Rajiv Gandhi Nagar, Port Blair, Andaman and Nicobar Islands, District nan",744104,Andaman And Nicobar Islands,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_151,,,60,3
96.0,Deemed to be Universities,NITTE,"University Enclave, Deralakatte, Mangalore, District nan, Karnataka",575018,Karnataka,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_152,,,80,2
97.0,Deemed to be Universities,Noorul Islam Centre for Higher Education,"Kumaracoil, Kanyakumari District rict, District nan, Tamil Nadu",629180,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_153,,,80,2
98.0,Deemed to be Universities,North Eastern Regional Institute of Science & Technology,"Post Office Nirjuli, District rict- Papumpare, District nan, Arunachal Pradesh",791109,Arunachal Pradesh,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_154,,,80,2
99.0,Deemed to be Universities,Periyar Maniammai Institute of Science & Technology (PMIST),"Periyar Nagar, Vallam, Thanjavur, District nan, Tamil Nadu",613403,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_155,,,80,2
100.0,Deemed to be Universities,Ponnaiyah Ramajayam Institute of Science & Technology (PRIST),"TrichyThanjavur Road, Vallam, Cafe road, District nan, Tamil Nadu",613403,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_156,,,80,2
101.0,Deemed to be Universities,Pravara Institute of Medical Sciences,"Taluka Rahata, District Ahmednagar, Loni, District nan, Maharashtra",413736,Maharashtra,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_157,,,80,2
102.0,Deemed to be Universities,Punjab Engineering College,"Sector 12, Chandigarh, District nan",160009,Chandigarh,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_158,,,80,2
103.0,Deemed to be Universities,Ramakrishna Mission Vivekananda Educational  and Research Institute,"Post Office Belur Math, District Howrah, District nan, West Bengal",711202,West Bengal,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_159,,,80,2
104.0,Deemed to be Universities,S.R.M Institute of Science and Technology,"SRM Nagar, Kattankulathur, Chengalpattu District rict, District nan, Tamil Nadu",603203,Tamil Nadu,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_160,,,80,2
105.0,Deemed to be Universities,"Sam Higginbottom Institute of Agriculture, Technology & Sciences","Rewa Road, Naini, Allahabad, District nan, Uttar Pradesh",211007,Uttar Pradesh,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_161,,,80,2
106.0,Deemed to be Universities,Sant Longowal Institute of Engineering and Technology,"Longowal, District t. Sangrur, District nan, Punjab",148106,Punjab,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_162,,,80,2
107.0,Deemed to be Universities,Santosh,"Santosh Nagar, Ghaziabad, District nan, Uttar Pradesh",201009,Uttar Pradesh,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_163,,,80,2
108.0,Deemed to be Universities,Sathyabama Institute of Science and Technology,"Jeppiaar Nagar, Rajiv Gandhi Salai, Chennai, District nan, Tamil Nadu",600119,Tamil Nadu,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_164,,,80,2
109.0,Deemed to be Universities,Saveetha Institute of Medical and Technical Sciences,"Saveetha Nagar, Thandalam, Kanchipuram - Chennai Rd, Chennai, District nan, Tamil Nadu",602105,Tamil Nadu,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_165,,,80,2
110.0,Deemed to be Universities,Shanmugha Arts Science Technology & Research Academy (SASTRA),"Tirumalaisamudram, Thanjavur, District nan, Tamil Nadu",613401,Tamil Nadu,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_166,,,80,2
111.0,Deemed to be Universities,Shobhit Institute of Engineering & Technology,"Dulhera Marg Roorkee Road, NH-58, Modipuram, Meerut, District nan, Uttar Pradesh",250110,Uttar Pradesh,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_167,,,80,2
112.0,Deemed to be Universities,Siksha 'O' Anusandhan,"Khandagiri Marg, Dharam Vihar, Jagamara, Bhubaneswar, District nan, Odisha",751030,Odisha,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_168,,,80,2
113.0,Deemed to be Universities,"Sir J.J.School of  Art, Architecture & Design, Mumbai","78, Dr. D. N. Road, Fort Mumbai, District nan, Maharashtra",400001,Maharashtra,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_169,,,80,2
114.0,Deemed to be Universities,Sri Balaji Vidyapeeth,"SBV Campus, Pillaiyarkuppam, Pondicherry, District nan, Puducherry",607402,Puducherry,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_170,,,80,2
115.0,Deemed to be Universities,Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya,"Sri Jayendra Saraswathi Street, Enathur, Kanchipuram, District nan, Tamil Nadu",631561,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_171,,,80,2
116.0,Deemed to be Universities,Sri Devraj Urs Academy of Higher Education and Research,"Post Box No.62, Tamaka, Kolar, District nan, Karnataka",563101,Karnataka,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_172,,,80,2
117.0,Deemed to be Universities,Sri Ramachandra Institute of Higher Education and Research,"No.1 Ramachandra Nagar, Porur, Chennai, District nan, Tamil Nadu",600116,Tamil Nadu,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_173,,,80,2
118.0,Deemed to be Universities,Sri Sathya Sai Institute of Higher Learning,"Prasanthi Nilayam, Anantapuramu, Andhra Pradesh",515134,Andhra Pradesh,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_174,,,60,3
119.0,Deemed to be Universities,Sri Siddhartha Academy of Higher Education,"Agalakote, B.H. Road, Tumkur, District nan, Karnataka",572107,Karnataka,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_175,,,80,2
120.0,Deemed to be Universities,St. Aloysius,"St Aloysius College Road, Kodialbail, Post Box 720, Mangalore, District nan, Karnataka",575003,Karnataka,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_176,,,80,2
121.0,Deemed to be Universities,St. Peter’s Institute of Higher Education and Research,"Tonakela Camp Road, Avadi, Chennai, District nan, Tamil Nadu",600054,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_177,,,80,2
122.0,Deemed to be Universities,Sumandeep Vidyapeeth,"Post Piparia, Takula Waghodiya, District Vadodara, District nan, Gujarat",391760,Gujarat,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_178,,,80,2
123.0,Deemed to be Universities,Swami Vivekananda Yoga Anusandhana Samsthana,"Gavipuram Circle, Kempegowda Nagar, Agrahara, Bangalore, District nan, Karnataka",560019,Karnataka,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_179,,,80,2
124.0,Deemed to be Universities,Symbiosis International University,"Gram Lavale, Taluka Mulshi, District rict Pune, District nan, Maharashtra",412115,Maharashtra,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_180,,,80,2
125.0,Deemed to be Universities,Tata Institute of Fundamental Research,"Dr Homi Bhabha Road, Navy Nagar, Colaba, Mumbai, District nan, Maharashtra",400005,Maharashtra,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_181,,,80,2
126.0,Deemed to be Universities,Tata Institute of Social Sciences,"VN Purav Marg, Deonar, Chembur, Mumbai, District nan, Maharashtra",400088,Maharashtra,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_182,,,80,2
127.0,Deemed to be Universities,TERI School of Advanced studies,"10 Institutional Area, Vasant Kunj, New Delhi, District nan",110070,Delhi,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_183,,,80,2
128.0,Deemed to be Universities,Thapar Institute of Engineering & Technology,"Post Office Box 32, Bhadson Road, Patiala, District nan, Punjab",147004,Punjab,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_184,,,80,2
129.0,Deemed to be Universities,The Gandhiigram Rural Institute,"Gandhigram, Dindigul District rict, Chinnalapatti, District nan, Tamil Nadu",624302,Tamil Nadu,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_185,,,80,2
130.0,Deemed to be Universities,The LNM Institute of Information Technology,"Gram-Rupa ki Nangal, Post-Sumel, District rict-Jaipur, Rajasthan",302031,Rajasthan,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_186,,,80,2
131.0,Deemed to be Universities,Tilak Maharashtra Vidyapeeth,"Vidyapeeth Bhavan, Mukundnagar, Gultekdi, Pune, District nan, Maharashtra",411037,Maharashtra,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_187,,,80,2
132.0,Deemed to be Universities,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,"Avadi-Vel Tech Road, Avadi, Chennai, District nan, Tamil Nadu",600062,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_188,,,80,2
133.0,Deemed to be Universities,Velagapudi Ramakrishna Siddhartha Engineering College,"Vasantha Nagar, Kanuru, Vijayawada, Krishna District rict, District nan, Andhra Pradesh",520007,Andhra Pradesh,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_189,,,80,2
134.0,Deemed to be Universities,Vellore Institute of Technology,"Tiruvalam Rd, Katpadi, Vellore, District nan, Tamil Nadu",632014,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_190,,,80,2
135.0,Deemed to be Universities,VELS Institute of Science Technology & Advanced Studies (VISTAS),"Velan Nagar, Pallavaram, Chennai, District nan, Tamil Nadu",600117,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_191,,,80,2
136.0,Deemed to be Universities,"Vignan's Foundation for Science, Technology and Research","Vadlamudi, Guntur, District nan, Andhra Pradesh",522213,Andhra Pradesh,Section-III & 12(B),Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_192,,,80,2
137.0,Deemed to be Universities,Vinayaka Mission’s Research Foundation,"NH47, Sankari Main Road, Salem, District nan, Tamil Nadu",636308,Tamil Nadu,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_193,,,80,2
138.0,Deemed to be Universities,Yenepoya,"University road, Deralaktte, Mangalore, District nan, Karnataka",575018,Karnataka,Section-III,Deemed to be Uni.csv,,,,,,,,,,Deemed to be Universities_194,,,80,2
1.0,Private,A.K.S. University,"SherGanj, Satna, District nan, Madhya Pradesh",485001,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_195,,,80,2
2.0,Private,A.P.G. (Alakh Prakash Goyal) Shimla University,"Shogi- Mehli Bypass Road, Shimla, H.P, PIN: 171013, District nan, Himachal Pradesh",171009,Himachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_196,,,100,1
3.0,Private,AAFT University of Media and Arts,"Village -Maath, Tehsil sil-Tilda, District -Raipur, District nan, Chhattisgarh",493225,Chhattisgarh,2(f),Private Uni.csv,,,,,,,,,,Private_197,,,80,2
4.0,Private,Abhilashi University,"Chailchowk ChaichiotTehsil chachyot, distt. Mandi, District nan, Himachal Pradesh",175045,Himachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_198,,,80,2
5.0,Private,Abhyuday University,"Garam Magriya, Khandwa Road, Khargone, District nan, Madhya Pradesh",451001,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_199,,,80,2
6.0,Private,Adamas University,"Barasat - Barrackpore Rd, 24 Parganas North, Jagannathpur, Kolkata, West Bengal Barberia, Post Office JagannathpurPS Barasat, Kolkata, District nan",700126,West Bengal,2(f),Private Uni.csv,,,,,,,,,,Private_200,,,80,2
7.0,Private,Adani University,"Shantigram Township, Near Vaishnodevi Circle, Ahmedabad, District nan, Gujarat",382421,Gujarat,2(f),Private Uni.csv,,,,,,,,,,Private_201,,,80,2
8.0,Private,Adesh University,"NH-7, Barnala Road, Bhucho, BathindaBathinda, District nan, Punjab",151101,Punjab,2(f),Private Uni.csv,,,,,,,,,,Private_202,,,80,2
9.0,Private,Adichunchanagiri University,"B G Nagara NH-75, Tq- Nagamangala, District - Mandya, District nan, Karnataka",571448,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_203,,,80,2
10.0,Private,Agrawan Heritage University,"Bamrauli Katara, Fatehabad Road, Agra, District nan, Uttar Pradesh",283125,Uttar Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_204,,,80,2
11.0,Private,Ahmedabad University,"Ahmedabad University, Commerce Six Roads, Navrangpura, Ahmedabad, GujaratAhmedabad, District nan",380009,Gujarat,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_205,,,80,2
